ShipmentID,TemplateID,ServiceDate,Status,CreatedBy,ClientID,ClientName,SiteID,SiteName,SiteRegion,WasteTypeID,WasteTypeName,WasteCategory,TreatmentMethod,ProfileNumber,WasteCodes,SourceCode,FormCode,TreatmentCode,EwcNumber,ManagementMethod,TriWasteCode,IsRegulatedRCRA,Quantity,UnitOfMeasure,WeightPerUnitLbs,StandardizedLbs,StandardizedKg,ContainerType,TargetLoadWeightLbs,ContainerLocation,ServiceFrequency,VendorID,VendorName,VendorType,VendorRiskLevel,TransporterName,ReceivingFacility,MilesToFacility,PlatformHaulCost,PlatformDisposalCost,PlatformFuelFee,PlatformEnvFee,PlatformOtherFee,PlatformTotalCost,CustomerHaulBilled,CustomerDisposalBilled,CustomerFuelBilled,CustomerEnvBilled,CustomerOtherBilled,CustomerTotalBilled,RebateCredit,MarginSpread,Notes
410758,17,2025-04-10,submitted,jsmith,cli-4,Ford Motor Company,site-10,Dearborn Plant,Midwest,wt-20,Paint Booth Mopping,Non Haz,Landfill,,,,,,,,,No,5.4,DM,459.0,2478.6,1124.28,"Metal drums, barrels, kegs",3000,Paint Shop,On Call,vnd-6,Heritage Environmental,Disposal,Level 1 - High,Heritage Environmental,Heritage Thermal Services,120.3,350.0,1080.0,40.0,20.0,0.0,1490.0,425.0,1296.0,50.0,25.0,0.0,1796.0,0,306.0,
410759,18,2025-04-12,submitted,mchen,cli-4,Ford Motor Company,site-10,Dearborn Plant,Midwest,wt-22,Pallets (Wood),Recycling,Recycling,,,,,,,,,No,1.07,Lb,12000.0,12840.0,5824.13,Dump truck,15000,Yard,Once a Month,vnd-14,Millennium Recycling,Recycler,Level 1 - High,Millennium Recycling,Clearview Landfill,85.7,200.0,0.0,25.0,0.0,0.0,225.0,250.0,0.0,30.0,0.0,0.0,-201.5,481.5,-426.5,
410760,1,2025-04-13,submitted,ajohnson,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,4.41,Ton,2000.0,8820.0,4000.69,30CY Roll Off,2500,Dock 10,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,450.98,478.84,0.0,0.0,0.0,929.82,275.0,396.9,0.0,0.0,0.0,671.9,0,-257.92,
410761,2,2025-04-14,submitted,sroberts,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,4.3,Ton,2000.0,8600.0,3900.9,42CY Compactor,16000,Dock 10,2x Week,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,450.98,466.89,0.0,0.0,0.0,917.87,275.0,387.0,0.0,0.0,0.0,662.0,0,-255.87,
410762,3,2025-04-16,pending,jsmith,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,2.21,Ton,2000.0,4420.0,2004.88,30CY Roll Off,2500,Trash Room,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,450.98,239.96,0.0,0.0,0.0,690.94,275.0,198.9,0.0,0.0,0.0,473.9,0,-217.04,Scheduled pickup
410763,4,2025-04-17,submitted,mchen,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-2,Filter Cake,Non Haz,Landfill,,,,,,,,,No,9.8,Ton,2000.0,19600.0,8890.42,30CY Roll Off,16000,WWT,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,717.46,790.96,0.0,0.0,122.97,1631.39,400.0,441.0,0.0,0.0,75.0,916.0,0,-715.39,
410764,5,2025-04-19,submitted,ajohnson,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-2,Filter Cake,Non Haz,Landfill,,,,,,,,,No,4.96,Ton,2000.0,9920.0,4499.64,30CY Roll Off,16000,WWT,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,717.46,400.32,0.0,0.0,122.97,1240.75,400.0,223.2,0.0,0.0,75.0,698.2,0,-542.55,
410765,6,2025-04-13,submitted,sroberts,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-3,Paint Filter,Non Haz,Landfill,,,,,,,,,No,2.92,Ton,2000.0,5840.0,2648.98,30CY Roll Off,2000,WWT,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,717.46,235.67,0.0,0.0,122.97,1076.1,400.0,131.4,0.0,0.0,75.0,606.4,0,-469.7,
410766,7,2025-04-14,submitted,jsmith,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-4,Cardboard/OCC,Recycling,Recycling,,,,,,,,,No,12.15,Ton,2000.0,24300.0,11022.31,Trailer,16000,Trash Room,On Call,vnd-5,Domtar / New Indy,Recycler,Level 2 - Medium,New Indy,Kingsport Packaging,281.5,0.0,91.12,0.0,0.0,0.0,91.12,0.0,0.0,0.0,0.0,0.0,-1882.88,1882.88,-1974.01,Emergency cleanup
019928812FLE,8,2025-04-16,pending,mchen,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-5,MEK,Hazardous Waste,Incineration,41587,"D001, F005",G06,W209,H040,08 01 11*,,,Yes,7.38,DM,420.0,3099.6,1405.96,55gal Drum,420,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,30.0,922.5,0.0,0.0,0.0,952.5,0.0,0.0,0.0,0.0,0.0,0.0,0,-952.5,
019928813FLE,9,2025-04-17,submitted,ajohnson,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-6,Paint and Solvent,Hazardous Waste,Incineration,41588,"D001, F005",G06,W209,H040,08 01 11*,,,Yes,6.4,DM,420.0,2688.0,1219.26,55gal Drum,420,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,30.0,800.0,0.0,0.0,0.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-830.0,
019928814FLE,10,2025-04-19,submitted,sroberts,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-7,Paint Solids,Hazardous Waste,Incineration,41589,"D001, F005",G06,W209,H040,08 01 11*,,,Yes,3.88,DM,300.0,1164.0,527.98,55gal Drum,2000,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,30.0,1649.0,0.0,0.0,0.0,1679.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1679.0,
410770,11,2025-04-20,submitted,jsmith,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-8,Ceramic Balls,Non Haz,Recycling,41590,,,,,,,,No,3.42,DM,550.0,1881.0,853.21,55gal Drum,550,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,0.0,4562.38,0.0,0.0,0.0,4562.38,0.0,0.0,0.0,0.0,0.0,0.0,0,-4562.38,Scheduled pickup
019928816FLE,12,2025-04-22,submitted,mchen,cli-2,General Motors,site-6,MPS Plant 550781,Midwest,wt-9,Broken Battery,Hazardous Waste,Recycling,,,,,,,RE,M93,Yes,0.71,Lb,105.0,74.55,33.82,"Fiberboard or plastic drums, barrels, kegs",500,Waste Dock,On Call,vnd-3,Republic Services,Disposal,Level 1 - High,Republic Services,Republic Services #721,45.2,150.0,60.35,25.0,0.0,0.0,235.35,200.0,71.0,30.0,0.0,0.0,301.0,0,65.65,
019928817FLE,13,2025-04-16,pending,ajohnson,cli-2,General Motors,site-6,MPS Plant 550781,Midwest,wt-10,Washer Fluid,Hazardous Waste,Fuel Blending,,,,,,,ER,M56,Yes,0.88,Lb,459.0,403.92,183.22,"Metal drums, barrels, kegs",1000,Chemical Storage,On Call,vnd-6,Heritage Environmental,Disposal,Level 1 - High,Heritage Environmental,Heritage Thermal Services,120.3,200.0,132.0,30.0,15.0,0.0,377.0,250.0,154.0,35.0,20.0,0.0,459.0,0,82.0,
410773,14,2025-04-17,submitted,sroberts,cli-2,General Motors,site-6,MPS Plant 550781,Midwest,wt-1,Trash,Non Haz,Landfill,,,,,,,LF,M64,No,1.05,Lb,70780.0,74319.0,33710.57,"Metal boxes, cartons, cases (including roll-offs)",80000,Trash Compactor,2x Week,vnd-4,Waste Management,Disposal,Level 1 - High,Waste Management,Clearview Landfill,85.7,850.0,47.25,75.0,0.0,0.0,972.25,950.0,57.75,85.0,0.0,0.0,1092.75,0,120.5,
410774,15,2025-04-19,submitted,jsmith,cli-3,Stellantis,site-8,Sterling Heights,Midwest,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,5.12,Ton,2000.0,10240.0,4644.79,42CY Compactor,16000,Loading Dock B,3x Week,vnd-3,Republic Services,Disposal,Level 1 - High,Republic Services,Republic Services #721,45.2,525.0,486.4,45.0,0.0,0.0,1056.4,600.0,563.2,50.0,0.0,0.0,1213.2,0,156.8,
410775,16,2025-04-20,submitted,mchen,cli-3,Stellantis,site-8,Sterling Heights,Midwest,wt-4,Cardboard/OCC,Recycling,Recycling,,,,,,,,,No,6.91,Ton,2000.0,13820.0,6268.65,Trailer,16000,Recycling Bay,On Call,vnd-9,Pratt Industries,Recycler,Level 2 - Medium,Pratt Industries,Republic Services #721,45.2,0.0,34.55,0.0,0.0,0.0,34.55,0.0,0.0,0.0,0.0,0.0,-1066.5,1066.5,-1101.05,
410776,17,2025-04-22,submitted,ajohnson,cli-4,Ford Motor Company,site-10,Dearborn Plant,Midwest,wt-20,Paint Booth Mopping,Non Haz,Landfill,,,,,,,,,No,5.76,DM,459.0,2643.84,1199.23,"Metal drums, barrels, kegs",3000,Paint Shop,On Call,vnd-6,Heritage Environmental,Disposal,Level 1 - High,Heritage Environmental,Heritage Thermal Services,120.3,350.0,1152.0,40.0,20.0,0.0,1562.0,425.0,1382.4,50.0,25.0,0.0,1882.4,0,320.4,
410777,18,2025-04-23,pending,sroberts,cli-4,Ford Motor Company,site-10,Dearborn Plant,Midwest,wt-22,Pallets (Wood),Recycling,Recycling,,,,,,,,,No,1.13,Lb,12000.0,13560.0,6150.72,Dump truck,15000,Yard,Once a Month,vnd-14,Millennium Recycling,Recycler,Level 1 - High,Millennium Recycling,Clearview Landfill,85.7,200.0,0.0,25.0,0.0,0.0,225.0,250.0,0.0,30.0,0.0,0.0,-228.5,508.5,-453.5,
410778,1,2025-04-24,submitted,jsmith,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,2.49,Ton,2000.0,4980.0,2258.89,30CY Roll Off,2500,Dock 10,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,450.98,270.36,0.0,0.0,0.0,721.34,275.0,224.1,0.0,0.0,0.0,499.1,0,-222.24,Scheduled pickup
410779,2,2025-04-19,submitted,mchen,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,4.62,Ton,2000.0,9240.0,4191.2,42CY Compactor,16000,Dock 10,2x Week,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,450.98,501.64,0.0,0.0,0.0,952.62,275.0,415.8,0.0,0.0,0.0,690.8,0,-261.82,
410780,3,2025-04-20,submitted,ajohnson,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,2.34,Ton,2000.0,4680.0,2122.81,30CY Roll Off,2500,Trash Room,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,450.98,254.08,0.0,0.0,0.0,705.06,275.0,210.6,0.0,0.0,0.0,485.6,0,-219.46,
410781,4,2025-04-22,submitted,sroberts,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-2,Filter Cake,Non Haz,Landfill,,,,,,,,,No,10.31,Ton,2000.0,20620.0,9353.09,30CY Roll Off,16000,WWT,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,717.46,832.12,0.0,0.0,122.97,1672.55,400.0,463.95,0.0,0.0,75.0,938.95,0,-733.6,
410782,5,2025-04-23,pending,jsmith,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-2,Filter Cake,Non Haz,Landfill,,,,,,,,,No,5.37,Ton,2000.0,10740.0,4871.59,30CY Roll Off,16000,WWT,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,717.46,433.41,0.0,0.0,122.97,1273.84,400.0,241.65,0.0,0.0,75.0,716.65,0,-557.19,
410783,6,2025-04-24,submitted,mchen,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-3,Paint Filter,Non Haz,Landfill,,,,,,,,,No,3.12,Ton,2000.0,6240.0,2830.42,30CY Roll Off,2000,WWT,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,717.46,251.82,0.0,0.0,122.97,1092.25,400.0,140.4,0.0,0.0,75.0,615.4,0,-476.85,
410784,7,2025-04-26,submitted,ajohnson,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-4,Cardboard/OCC,Recycling,Recycling,,,,,,,,,No,12.84,Ton,2000.0,25680.0,11648.27,Trailer,16000,Trash Room,On Call,vnd-5,Domtar / New Indy,Recycler,Level 2 - Medium,New Indy,Kingsport Packaging,281.5,0.0,96.3,0.0,0.0,0.0,96.3,0.0,0.0,0.0,0.0,0.0,-1989.46,1989.46,-2085.76,
019928830FLE,8,2025-04-27,submitted,sroberts,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-5,MEK,Hazardous Waste,Incineration,41587,"D001, F005",G06,W209,H040,08 01 11*,,,Yes,7.74,DM,420.0,3250.8,1474.54,55gal Drum,420,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,30.0,967.5,0.0,0.0,0.0,997.5,0.0,0.0,0.0,0.0,0.0,0.0,0,-997.5,
019928831FLE,9,2025-04-22,submitted,jsmith,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-6,Paint and Solvent,Hazardous Waste,Incineration,41588,"D001, F005",G06,W209,H040,08 01 11*,,,Yes,6.88,DM,420.0,2889.6,1310.7,55gal Drum,420,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,30.0,860.0,0.0,0.0,0.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-890.0,Scheduled pickup
019928832FLE,10,2025-04-23,pending,mchen,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-7,Paint Solids,Hazardous Waste,Incineration,41589,"D001, F005",G06,W209,H040,08 01 11*,,,Yes,4.12,DM,300.0,1236.0,560.64,55gal Drum,2000,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,30.0,1751.0,0.0,0.0,0.0,1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1781.0,
410788,11,2025-04-24,submitted,ajohnson,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-8,Ceramic Balls,Non Haz,Recycling,41590,,,,,,,,No,3.6,DM,550.0,1980.0,898.11,55gal Drum,550,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,0.0,4802.51,0.0,0.0,0.0,4802.51,0.0,0.0,0.0,0.0,0.0,0.0,0,-4802.51,
019928834FLE,12,2025-04-26,submitted,sroberts,cli-2,General Motors,site-6,MPS Plant 550781,Midwest,wt-9,Broken Battery,Hazardous Waste,Recycling,,,,,,,RE,M93,Yes,0.77,Lb,105.0,80.85,36.67,"Fiberboard or plastic drums, barrels, kegs",500,Waste Dock,On Call,vnd-3,Republic Services,Disposal,Level 1 - High,Republic Services,Republic Services #721,45.2,150.0,65.45,25.0,0.0,0.0,240.45,200.0,77.0,30.0,0.0,0.0,307.0,0,66.55,
019928835FLE,13,2025-04-27,submitted,jsmith,cli-2,General Motors,site-6,MPS Plant 550781,Midwest,wt-10,Washer Fluid,Hazardous Waste,Fuel Blending,,,,,,,ER,M56,Yes,0.94,Lb,459.0,431.46,195.71,"Metal drums, barrels, kegs",1000,Chemical Storage,On Call,vnd-6,Heritage Environmental,Disposal,Level 1 - High,Heritage Environmental,Heritage Thermal Services,120.3,200.0,141.0,30.0,15.0,0.0,386.0,250.0,164.5,35.0,20.0,0.0,469.5,0,83.5,Emergency cleanup
410791,14,2025-04-29,submitted,mchen,cli-2,General Motors,site-6,MPS Plant 550781,Midwest,wt-1,Trash,Non Haz,Landfill,,,,,,,LF,M64,No,1.11,Lb,70780.0,78565.8,35636.89,"Metal boxes, cartons, cases (including roll-offs)",80000,Trash Compactor,2x Week,vnd-4,Waste Management,Disposal,Level 1 - High,Waste Management,Clearview Landfill,85.7,850.0,49.95,75.0,0.0,0.0,974.95,950.0,61.05,85.0,0.0,0.0,1096.05,0,121.1,
410792,15,2025-04-30,pending,ajohnson,cli-3,Stellantis,site-8,Sterling Heights,Midwest,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,5.38,Ton,2000.0,10760.0,4880.66,42CY Compactor,16000,Loading Dock B,3x Week,vnd-3,Republic Services,Disposal,Level 1 - High,Republic Services,Republic Services #721,45.2,525.0,511.1,45.0,0.0,0.0,1081.1,600.0,591.8,50.0,0.0,0.0,1241.8,0,160.7,
410793,16,2025-04-24,submitted,sroberts,cli-3,Stellantis,site-8,Sterling Heights,Midwest,wt-4,Cardboard/OCC,Recycling,Recycling,,,,,,,,,No,7.44,Ton,2000.0,14880.0,6749.46,Trailer,16000,Recycling Bay,On Call,vnd-9,Pratt Industries,Recycler,Level 2 - Medium,Pratt Industries,Republic Services #721,45.2,0.0,37.2,0.0,0.0,0.0,37.2,0.0,0.0,0.0,0.0,0.0,-1147.5,1147.5,-1184.7,
410794,17,2025-04-26,submitted,jsmith,cli-4,Ford Motor Company,site-10,Dearborn Plant,Midwest,wt-20,Paint Booth Mopping,Non Haz,Landfill,,,,,,,,,No,6.12,DM,459.0,2809.08,1274.18,"Metal drums, barrels, kegs",3000,Paint Shop,On Call,vnd-6,Heritage Environmental,Disposal,Level 1 - High,Heritage Environmental,Heritage Thermal Services,120.3,350.0,1224.0,40.0,20.0,0.0,1634.0,425.0,1468.8,50.0,25.0,0.0,1968.8,0,334.8,Scheduled pickup
410795,18,2025-04-27,submitted,mchen,cli-4,Ford Motor Company,site-10,Dearborn Plant,Midwest,wt-22,Pallets (Wood),Recycling,Recycling,,,,,,,,,No,1.19,Lb,12000.0,14280.0,6477.31,Dump truck,15000,Yard,Once a Month,vnd-14,Millennium Recycling,Recycler,Level 1 - High,Millennium Recycling,Clearview Landfill,85.7,200.0,0.0,25.0,0.0,0.0,225.0,250.0,0.0,30.0,0.0,0.0,-255.5,535.5,-480.5,
410796,1,2025-04-29,submitted,ajohnson,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,2.71,Ton,2000.0,5420.0,2458.47,30CY Roll Off,2500,Dock 10,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,450.98,294.25,0.0,0.0,0.0,745.23,275.0,243.9,0.0,0.0,0.0,518.9,0,-226.33,
410797,2,2025-04-30,pending,sroberts,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,4.94,Ton,2000.0,9880.0,4481.5,42CY Compactor,16000,Dock 10,2x Week,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,450.98,536.39,0.0,0.0,0.0,987.37,275.0,444.6,0.0,0.0,0.0,719.6,0,-267.77,
410798,3,2025-05-01,submitted,jsmith,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,2.48,Ton,2000.0,4960.0,2249.82,30CY Roll Off,2500,Trash Room,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,450.98,269.28,0.0,0.0,0.0,720.26,275.0,223.2,0.0,0.0,0.0,498.2,0,-222.06,
410799,4,2025-05-03,submitted,mchen,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-2,Filter Cake,Non Haz,Landfill,,,,,,,,,No,10.82,Ton,2000.0,21640.0,9815.75,30CY Roll Off,16000,WWT,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,717.46,873.28,0.0,0.0,122.97,1713.71,400.0,486.9,0.0,0.0,75.0,961.9,0,-751.81,
410800,5,2025-04-27,submitted,ajohnson,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-2,Filter Cake,Non Haz,Landfill,,,,,,,,,No,5.79,Ton,2000.0,11580.0,5252.61,30CY Roll Off,16000,WWT,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,717.46,467.31,0.0,0.0,122.97,1307.74,400.0,260.55,0.0,0.0,75.0,735.55,0,-572.19,
410801,6,2025-04-29,submitted,sroberts,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-3,Paint Filter,Non Haz,Landfill,,,,,,,,,No,3.31,Ton,2000.0,6620.0,3002.79,30CY Roll Off,2000,WWT,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,717.46,267.15,0.0,0.0,122.97,1107.58,400.0,148.95,0.0,0.0,75.0,623.95,0,-483.63,
410802,7,2025-04-30,pending,jsmith,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-4,Cardboard/OCC,Recycling,Recycling,,,,,,,,,No,13.52,Ton,2000.0,27040.0,12265.15,Trailer,16000,Trash Room,On Call,vnd-5,Domtar / New Indy,Recycler,Level 2 - Medium,New Indy,Kingsport Packaging,281.5,0.0,101.4,0.0,0.0,0.0,101.4,0.0,0.0,0.0,0.0,0.0,-2096.03,2096.03,-2197.43,Scheduled pickup
019928848FLE,8,2025-05-01,submitted,mchen,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-5,MEK,Hazardous Waste,Incineration,41587,"D001, F005",G06,W209,H040,08 01 11*,,,Yes,4.5,DM,420.0,1890.0,857.29,55gal Drum,420,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,30.0,562.5,0.0,0.0,0.0,592.5,0.0,0.0,0.0,0.0,0.0,0.0,0,-592.5,
019928849FLE,9,2025-05-03,submitted,ajohnson,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-6,Paint and Solvent,Hazardous Waste,Incineration,41588,"D001, F005",G06,W209,H040,08 01 11*,,,Yes,7.36,DM,420.0,3091.2,1402.15,55gal Drum,420,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,30.0,920.0,0.0,0.0,0.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-950.0,
019928850FLE,10,2025-05-04,submitted,sroberts,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-7,Paint Solids,Hazardous Waste,Incineration,41589,"D001, F005",G06,W209,H040,08 01 11*,,,Yes,4.36,DM,300.0,1308.0,593.3,55gal Drum,2000,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,30.0,1853.0,0.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1883.0,
410806,11,2025-05-06,submitted,jsmith,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-8,Ceramic Balls,Non Haz,Recycling,41590,,,,,,,,No,3.78,DM,550.0,2079.0,943.02,55gal Drum,550,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,0.0,5042.63,0.0,0.0,0.0,5042.63,0.0,0.0,0.0,0.0,0.0,0.0,0,-5042.63,
019928852FLE,12,2025-04-30,pending,mchen,cli-2,General Motors,site-6,MPS Plant 550781,Midwest,wt-9,Broken Battery,Hazardous Waste,Recycling,,,,,,,RE,M93,Yes,0.83,Lb,105.0,87.15,39.53,"Fiberboard or plastic drums, barrels, kegs",500,Waste Dock,On Call,vnd-3,Republic Services,Disposal,Level 1 - High,Republic Services,Republic Services #721,45.2,150.0,70.55,25.0,0.0,0.0,245.55,200.0,83.0,30.0,0.0,0.0,313.0,0,67.45,
019928853FLE,13,2025-05-02,submitted,ajohnson,cli-2,General Motors,site-6,MPS Plant 550781,Midwest,wt-10,Washer Fluid,Hazardous Waste,Fuel Blending,,,,,,,ER,M56,Yes,1.0,Lb,459.0,459.0,208.2,"Metal drums, barrels, kegs",1000,Chemical Storage,On Call,vnd-6,Heritage Environmental,Disposal,Level 1 - High,Heritage Environmental,Heritage Thermal Services,120.3,200.0,150.0,30.0,15.0,0.0,395.0,250.0,175.0,35.0,20.0,0.0,480.0,0,85.0,
410809,14,2025-05-03,submitted,sroberts,cli-2,General Motors,site-6,MPS Plant 550781,Midwest,wt-1,Trash,Non Haz,Landfill,,,,,,,LF,M64,No,1.17,Lb,70780.0,82812.6,37563.21,"Metal boxes, cartons, cases (including roll-offs)",80000,Trash Compactor,2x Week,vnd-4,Waste Management,Disposal,Level 1 - High,Waste Management,Clearview Landfill,85.7,850.0,52.65,75.0,0.0,0.0,977.65,950.0,64.35,85.0,0.0,0.0,1099.35,0,121.7,
410810,15,2025-05-04,submitted,jsmith,cli-3,Stellantis,site-8,Sterling Heights,Midwest,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,3.11,Ton,2000.0,6220.0,2821.35,42CY Compactor,16000,Loading Dock B,3x Week,vnd-3,Republic Services,Disposal,Level 1 - High,Republic Services,Republic Services #721,45.2,525.0,295.45,45.0,0.0,0.0,865.45,600.0,342.1,50.0,0.0,0.0,992.1,0,126.65,Scheduled pickup
410811,16,2025-05-06,submitted,mchen,cli-3,Stellantis,site-8,Sterling Heights,Midwest,wt-4,Cardboard/OCC,Recycling,Recycling,,,,,,,,,No,7.96,Ton,2000.0,15920.0,7221.2,Trailer,16000,Recycling Bay,On Call,vnd-9,Pratt Industries,Recycler,Level 2 - Medium,Pratt Industries,Republic Services #721,45.2,0.0,39.8,0.0,0.0,0.0,39.8,0.0,0.0,0.0,0.0,0.0,-1228.5,1228.5,-1268.3,
410812,17,2025-05-07,pending,ajohnson,cli-4,Ford Motor Company,site-10,Dearborn Plant,Midwest,wt-20,Paint Booth Mopping,Non Haz,Landfill,,,,,,,,,No,6.48,DM,459.0,2974.32,1349.13,"Metal drums, barrels, kegs",3000,Paint Shop,On Call,vnd-6,Heritage Environmental,Disposal,Level 1 - High,Heritage Environmental,Heritage Thermal Services,120.3,350.0,1296.0,40.0,20.0,0.0,1706.0,425.0,1555.2,50.0,25.0,0.0,2055.2,0,349.2,
410813,18,2025-05-09,submitted,sroberts,cli-4,Ford Motor Company,site-10,Dearborn Plant,Midwest,wt-22,Pallets (Wood),Recycling,Recycling,,,,,,,,,No,1.25,Lb,12000.0,15000.0,6803.89,Dump truck,15000,Yard,Once a Month,vnd-14,Millennium Recycling,Recycler,Level 1 - High,Millennium Recycling,Clearview Landfill,85.7,200.0,0.0,25.0,0.0,0.0,225.0,250.0,0.0,30.0,0.0,0.0,-282.5,562.5,-507.5,
